Entity,Code,Year,Oil (terawatt-hours),Gas (terawatt-hours),Coal (terawatt-hours)
North America,,1974,10596.76967377612,6998.667435664698,3916.4631469201254
North America,,1975,10426.881593828806,6493.9729607022455,3914.479487715004
North America,,1976,11189.790004421786,6612.531012040604,4212.051052980993
North America,,1977,11759.627861894383,6523.529256213353,4378.191545257727
North America,,1978,11618.750855865934,6586.673555205589,4285.0948256747
North America,,1979,11483.900351117256,6829.312790839704,4646.118029522532
North America,,1980,10788.5419806272,6718.0632012225315,4804.908583136026
North America,,1981,10147.709239767026,6578.719501389038,4949.251779723356
North America,,1982,9596.90530535497,6226.0695714142075,4797.177973733522
North America,,1983,9464.565331594793,5874.5904513356645,4981.900571174556
North America,,1984,9795.610047841757,6280.939727354573,5359.853791378594
North America,,1985,9788.46264853776,6113.244614603335,5469.533821110131
North America,,1986,10142.090361913846,5730.362964041112,5386.465920511308
North America,,1987,10382.209134878267,6049.077182472586,5626.013228936016
North America,,1988,10794.33538571681,6349.7357378786055,5892.477993306018
North America,,1989,10870.856716123873,6734.131195274883,5961.087223935998
North America,,1990,10725.413585650758,6733.929440376762,5973.788824137824
North America,,1991,10509.59936927824,6882.158294563812,5909.360162368554
North America,,1992,10731.388699930705,7123.766549904433,5953.834706973705
North America,,1993,10804.707587337902,7326.298655198733,6132.71027360638
North America,,1994,11139.478087809915,7519.564224252354,6180.175127964006
North America,,1995,11064.899125115546,7836.4509868306895,6251.916942509579
North America,,1996,11443.318293946882,8018.773893337683,6534.483967200263
North America,,1997,11648.362723754606,8091.317156680843,6678.740385386204
North America,,1998,11900.590787833326,7974.254424715619,6764.5545694554
North America,,1999,12194.104550745502,8033.311523196963,6742.610443259017
North America,,2000,12340.20792623322,8379.5132579481,7049.328934943366
North America,,2001,12336.656799618735,8039.79117502982,6875.904057856156
North America,,2002,12329.745102897077,8320.542989283103,6931.60213115919
North America,,2003,12581.171585770995,8250.119414825258,7016.232462307941
North America,,2004,13077.612689369762,8281.208240470613,7038.775679680871
North America,,2005,13128.419370401256,8274.378569572113,7163.9317771256765
North America,,2006,13014.62798080389,8228.907497961602,7060.987600471255
North America,,2007,13054.586289645504,8605.478045401524,7151.025485632958
North America,,2008,12415.65932840627,8687.114088386801,7020.5662530584705
North America,,2009,11817.663351384921,8612.36690955491,6163.803971219248
North America,,2010,12091.401169300541,8955.431849309893,6541.975663526897
North America,,2011,11972.538842144206,9170.935084306357,6185.5503890941345
North America,,2012,11764.86476090768,9531.124023870992,5487.134479694185
North America,,2013,11925.87839948821,9814.944923689476,5676.33060741762
North America,,2014,11939.354388163354,10024.891859279112,5651.999270083377
North America,,2015,12095.132738613866,10247.811981366398,4933.052318727836
North America,,2016,12175.29085116826,10313.209716609314,4499.901648618533
Norway,NOR,1965,59.37115000000001,0,8.877423230000002
Norway,NOR,1966,67.00043000000001,0,8.1736803
Norway,NOR,1967,69.26828,0,8.581207130000001
Norway,NOR,1968,77.10690000000001,0,8.73472313
Norway,NOR,1969,84.79433,0,9.73142576
Norway,NOR,1970,95.34274,0,9.940440120000002
Norway,NOR,1971,94.10996000000002,0,9.348031180000001
Norway,NOR,1972,98.57588000000001,0,10.149791750000002
Norway,NOR,1973,100.12266999999999,0,10.91131252
Norway,NOR,1974,91.19083,0,12.097107320000001
Norway,NOR,1975,94.203,0,11.502116520000001
Norway,NOR,1976,104.16991000000002,0,11.09784609
Norway,NOR,1977,102.57660000000001,3.9890900000000005,9.55548712
Norway,NOR,1978,114.55549999999998,6.698880000000001,9.847888580000001
Norway,NOR,1979,113.81118000000001,7.652540000000001,12.26367218
Norway,NOR,1980,109.21733000000003,8.22241,11.35211278
Norway,NOR,1981,101.49501000000001,10.10647,11.37237224
Norway,NOR,1982,97.38962000000001,10.908940000000001,10.93764284
Norway,NOR,1983,96.20335999999999,12.28128,11.65219004
Norway,NOR,1984,99.61095,11.816080000000001,13.066398040000001
Norway,NOR,1985,104.57696000000001,12.45573,13.013132640000002
Norway,NOR,1986,112.78774000000001,13.7234,11.59730807
Norway,NOR,1987,111.48518000000001,15.10737,11.20419081
Norway,NOR,1988,104.39088,19.026680000000002,11.50196533
Norway,NOR,1989,105.98419,21.07356,10.077325220000002
Norway,NOR,1990,108.55442000000001,22.317970000000003,9.437521704000002
Norway,NOR,1991,99.62258000000001,25.14406,8.399316256
Norway,NOR,1992,103.46048000000002,27.063010000000002,8.438346536000001
Norway,NOR,1993,108.63583000000004,28.47024,9.125279464
Norway,NOR,1994,111.61310999999998,30.563640000000003,10.288381808
Norway,NOR,1995,109.10103000000005,30.854390000000002,11.232914584000001
Norway,NOR,1996,118.23058000000003,33.4944,11.170466136000002
Norway,NOR,1997,119.53314000000002,38.681380000000004,11.08459952
Norway,NOR,1998,119.59184561721067,39.507110000000004,12.029132296
Norway,NOR,1999,118.60603919287831,37.73935,11.271944864
Norway,NOR,2000,108.97310000000002,42.36809,11.545156824000001
Norway,NOR,2001,118.89348999999997,39.26288,10.288381808
Norway,NOR,2002,114.04378,41.902890000000006,8.922322008
Norway,NOR,2003,120.4868,45.14766,8.711558496
Norway,NOR,2004,116.4067709858201,47.741150000000005,9.83563056
Norway,NOR,2005,118.1038127240201,46.670520971457016,8.399316256
Norway,NOR,2006,121.56925521642081,46.026515235240005,7.204989688
Norway,NOR,2007,124.12892017158191,44.58315034609572,7.923146840000002
Norway,NOR,2008,120.6543190529187,45.306633604534014,8.165134576
Norway,NOR,2009,124.67170809183254,43.269238645843835,6.500000000000001
Norway,NOR,2010,125.06902000000001,43.0535190488917,8.861111111111112
Norway,NOR,2011,123.32020864358759,46.07636149269523,9.833333333333336
Norway,NOR,2012,122.52704917481088,45.68283571699004,9.527777777777779
Norway,NOR,2013,125.11407477500305,46.22273448123117,9.02777777777778
Norway,NOR,2014,118.0667665494993,48.79271226946551,9.888888888888893
Norway,NOR,2015,119.88944621050486,50.641340489275606,9.527777777777779
Norway,NOR,2016,121.09417436755395,50.987823257740615,9.545572879576374
OECD,,1965,13261.146260591871,5209.194351452553,10309.794922279194
OECD,,1966,14269.764187080813,5635.1378025685735,10273.01898226689
OECD,,1967,15306.775925416026,5983.819227634622,10078.170467813492
OECD,,1968,16682.357286117105,6532.392971244375,10308.081602256269
OECD,,1969,18188.48815890546,7190.449654853784,10439.385325404828
OECD,,1970,19719.83534795218,7798.303951340029,10285.798399609948
OECD,,1971,20652.12914740892,8272.577039246726,9759.955281721765
OECD,,1972,22169.488345831032,8695.714256749885,9695.965084862024
OECD,,1973,23810.069164397628,8914.18140105237,10097.90134500367
OECD,,1974,22814.01470129989,8958.71359949305,10009.764845366182
OECD,,1975,22132.980120289238,8597.328758616004,9831.401439275161
OECD,,1976,23598.696333597254,8908.597321571508,10378.10977729246
OECD,,1977,24161.17929082477,8950.181196085006,10515.65546462656
OECD,,1978,24420.89674066931,9157.67869798732,10440.139039339798
OECD,,1979,24535.00696702532,9601.261776832951,11088.166609648724
OECD,,1980,22863.316302901378,9508.797407336957,11473.995033820387
OECD,,1981,21476.57052803076,9333.513714853303,11602.179791325536
OECD,,1982,20330.880976673798,8923.652008718098,11451.13417797878
OECD,,1983,19995.27276715801,8708.617448604931,11681.905715065826
OECD,,1984,20524.68796476992,9354.499073889345,12184.97183300926
OECD,,1985,20308.741005761894,9337.655968616527,12679.34077596273
OECD,,1986,20982.888410153446,9024.189661010327,12517.094866346759
OECD,,1987,21279.838773030282,9532.184505192317,12853.437865877435
OECD,,1988,22083.908541552675,9841.033091593481,13126.296734791069
OECD,,1989,22357.402570822098,10380.046426139626,13220.395236380466
OECD,,1990,22577.86104579798,10528.772376090054,12922.72691169911
OECD,,1991,22607.565558321432,10911.241849474945,12651.858336719959
OECD,,1992,23213.393529841775,11174.897075875182,12326.494597822366
OECD,,1993,23285.690032057195,11578.210599699658,12265.603202389999
OECD,,1994,23957.325465192826,11854.824476082887,12263.807999684917
OECD,,1995,24205.395007906976,12481.428416052146,12342.307846919915
OECD,,1996,24892.545149486843,13145.032000462059,12732.36401684558
OECD,,1997,25229.484943879583,13287.263114922318,12861.789234149346
OECD,,1998,25355.25990919495,13346.800069604857,12794.40451751356
OECD,,1999,25780.702936763922,13688.992576063874,12636.509682419352
OECD,,2000,25839.440395534733,14241.434678016372,13180.298597095787
OECD,,2001,25816.13526705763,14111.17088797895,13016.81734675294
OECD,,2002,25744.72954793754,14425.15968544493,13186.36083991576
OECD,,2003,26134.763207322092,14663.937686200159,13485.144942753395
OECD,,2004,26617.51336902258,14878.669339598504,13540.848249952927
OECD,,2005,26777.69761361478,15072.767038736061,13636.132288370254
OECD,,2006,26652.903277010973,15092.375469526332,13696.354622290803
OECD,,2007,26503.730608937552,15565.281989134393,13937.762040486632
OECD,,2008,25703.9612443988,15828.57289730647,13667.96617131803
OECD,,2009,24410.4799712044,15372.641648296378,12223.505390965352
OECD,,2010,24643.206303564853,16337.447895963802,12965.489814882198
OECD,,2011,24350.445376000465,16230.642693179538,12724.195748140573
OECD,,2012,24093.80508612626,16623.65762477763,12180.14818685151
OECD,,2013,23949.337273557823,16949.859564864717,12309.619808774447
OECD,,2014,23686.888077096468,16686.80301951297,12105.487172870253
OECD,,2015,23986.09962498171,17037.059660835228,11312.243403399303
OECD,,2016,24269.71343329675,17389.266334891312,10621.960813627522
Other Africa,,1965,155.92277010650542,1.9569200000000002,43.3288572686832
Other Africa,,1966,170.18581319616214,2.8059100000000003,44.26216812520349
Other Africa,,1967,178.274238470721,2.93319,44.189966888405905
Other Africa,,1968,186.07575672932427,2.75583,44.735068707968594
Other Africa,,1969,201.46031197182987,2.1764599999999996,43.25216456711251
Other Africa,,1970,215.25254661733734,6.0639,43.81945492546191
Other Africa,,1971,252.0987183010805,7.11693199,44.11845761846032
Other Africa,,1972,267.85589231232694,11.915172056510999,45.93702810452278
Other Africa,,1973,295.14915324063617,22.462182619999993,46.49662500005025
Other Africa,,1974,305.4572076935684,24.436779956510996,44.021746505632414
Other Africa,,1975,310.67007698998924,26.11279865,44.08187550346234
Other Africa,,1976,354.64539910732316,25.135174290000002,46.45360642461418
Other Africa,,1977,376.51540180186316,29.72971182,40.937707400442555
Other Africa,,1978,396.0021867995546,34.706076620000005,39.37197385123132
Other Africa,,1979,424.97939038379695,60.507745119999996,36.01555397787556
Other Africa,,1980,455.88395308462765,59.68538381,40.00722075281856
Other Africa,,1981,464.2443286061555,66.98127957000001,38.560806214089546
Other Africa,,1982,478.51509910154,63.66045789,38.742750823341545
Other Africa,,1983,479.32435439046833,68.80011400000001,37.59543633452776
Other Africa,,1984,460.78969291160746,70.14904382000002,38.280281306519136
Other Africa,,1985,479.5186609443974,81.88883466000001,42.93184230580392
Other Africa,,1986,467.8681988505592,95.96799684,50.725295266479066
Other Africa,,1987,496.5509302369135,96.09531251000001,58.26112785271593
Other Africa,,1988,525.4546510653398,104.01479953,58.624833319545914
Other Africa,,1989,539.6314732613291,121.94774792000001,59.710156181164756
Other Africa,,1990,540.2096591715898,114.76417803000001,78.73513896254063
Other Africa,,1991,546.4572085332996,110.16604262999999,67.76890080527261
Other Africa,,1992,568.3868910105216,118.26754926,68.24925747658848
Other Africa,,1993,588.0594288393972,121.95023422,78.3632709805084
Other Africa,,1994,610.9712891064212,124.36642755000001,75.5941536058726
Other Africa,,1995,620.6838528810098,134.18814489000002,77.15980305693533
Other Africa,,1996,634.5498176643325,150.41152369999998,77.89903635054822
Other Africa,,1997,652.7794835254067,152.49288532768057,82.24526004922548
Other Africa,,1998,661.3230036056079,169.51529666101953,85.84534923570982
Other Africa,,1999,702.0396875999376,137.62227252257435,77.97609708481313
Other Africa,,2000,706.5558399451147,173.43447697054214,80.23536063271712
Other Africa,,2001,726.8990099630298,203.75346924117247,90.28306222660548
Other Africa,,2002,742.3611579639957,226.00083987971115,88.85763738072532
Other Africa,,2003,756.8329684810352,228.34909424480566,80.38241760124183
Other Africa,,2004,802.8794343307264,266.71273673455727,91.3154805267778
Other Africa,,2005,841.8192660388024,283.2672924094573,91.58449525009227
Other Africa,,2006,845.445056963252,270.86312137369873,85.75176307885273
Other Africa,,2007,870.1851515343695,319.5160647532482,80.13398832234564
Other Africa,,2008,937.0546484326508,322.1204644256833,77.8497757407926
Other Africa,,2009,967.8222412147431,276.2196481284085,70.795455562634
Other Africa,,2010,1020.4386531448768,325.5358090107516,75.60390492929044
Other Africa,,2011,978.9837661754444,331.5531849994222,83.99871697514564
Other Africa,,2012,1046.1503695244883,341.06497636151096,81.76581813055087
Other Africa,,2013,1102.3936369219346,353.82006346808066,96.52173675121172
Other Africa,,2014,1099.1949827169572,382.61566875137237,138.1766559712259
Other Africa,,2015,1106.4497566248283,455.7570195226997,132.69447241861408
Other Africa,,2016,1150.4584211549486,436.8623560879815,119.3992784972385
Other Asia Pacific,,1965,49.189686590112395,2.53156025,125.58413594295591
Other Asia Pacific,,1966,52.21794538134205,3.2470960000000004,134.5784879215675
Other Asia Pacific,,1967,56.19465740923563,4.04346025,147.3762084392012
Other Asia Pacific,,1968,59.93045362705314,4.64240525,161.12381719733602
Other Asia Pacific,,1969,63.00889130336275,4.732247,173.09320347245188
Other Asia Pacific,,1970,60.47047399327961,5.6841625,187.22516677227986
Other Asia Pacific,,1971,60.79929634985233,5.5364615,210.59286511395092
Other Asia Pacific,,1972,68.0470401414042,4.942168500000001,215.36824656013604
Other Asia Pacific,,1973,68.07286191029566,11.38431625,220.09983688267866
Other Asia Pacific,,1974,70.71559640830172,18.979869250000004,228.64784219047502
Other Asia Pacific,,1975,69.69724933053136,16.14244,239.62132776505433
Other Asia Pacific,,1976,73.61473888444186,16.223850000000002,253.73221358585096
Other Asia Pacific,,1977,75.26133594224203,17.351960000000002,271.06451194286956
Other Asia Pacific,,1978,86.35917594230493,12.932559999999999,286.7798360268212
Other Asia Pacific,,1979,93.9678414947623,16.84024,304.9587097924312
Other Asia Pacific,,1980,103.64587042669288,20.352500000000003,324.02052359304037
Other Asia Pacific,,1981,105.6119744205577,22.818060000000003,333.62584283988673
Other Asia Pacific,,1982,106.78900273743416,23.59727,353.32667829934485
Other Asia Pacific,,1983,110.64518578334656,26.376839999999998,367.9571510237184
Other Asia Pacific,,1984,103.2310392578831,26.923450000000006,379.9461349122246
Other Asia Pacific,,1985,107.33836576391394,30.272890000000004,397.848970279405
Other Asia Pacific,,1986,111.14136715882259,31.842940000000002,395.70698937993495
Other Asia Pacific,,1987,110.43313672986582,32.20347,379.8410963461099
Other Asia Pacific,,1988,109.85534808016125,29.27271,385.33112803637647
Other Asia Pacific,,1989,108.92162466218537,27.028120000000005,380.7226339647189
Other Asia Pacific,,1990,116.42314073299983,26.14424,360.6062623391856
Other Asia Pacific,,1991,109.07319482430152,25.027760000000004,358.70488741818286
Other Asia Pacific,,1992,105.07781483792466,26.004680000000004,311.90267243925956
Other Asia Pacific,,1993,108.04097142572547,30.028660000000006,285.26529594050055
Other Asia Pacific,,1994,110.25005647888803,32.34303,262.5933808801901
Other Asia Pacific,,1995,117.16803022948854,35.41335,242.12335851689002
Other Asia Pacific,,1996,129.16204330769554,35.58780000000001,207.45989783812274
Other Asia Pacific,,1997,133.54006577281297,35.28542,203.53044681561988
Other Asia Pacific,,1998,141.36750049368715,37.90677349766651,186.97504143930811
Other Asia Pacific,,1999,139.64373754836654,38.4533834976665,209.06519084610233
Other Asia Pacific,,2000,151.07204776052666,36.8238184437452,225.96836950713475
Other Asia Pacific,,2001,158.4600326595228,37.020217421292,232.76450540492024
Other Asia Pacific,,2002,162.534100951737,38.37284942839286,221.915141675202
Other Asia Pacific,,2003,171.26767194252884,43.88294574785746,228.17984442690383
Other Asia Pacific,,2004,170.1423642248349,47.530006938731795,228.65156204751167
Other Asia Pacific,,2005,174.9683821498082,54.704629556773135,247.39513383048913
Other Asia Pacific,,2006,180.16049240015874,57.436221074061535,255.1702016865904
Other Asia Pacific,,2007,195.44209362626043,62.69538844495121,218.48411659848466
Other Asia Pacific,,2008,185.89234585207828,60.57648728147292,239.99038556310123
Other Asia Pacific,,2009,197.07634032589402,55.74771950064105,243.49630222336054
Other Asia Pacific,,2010,203.79591400330696,60.78731995467258,237.59208437087875
Other Asia Pacific,,2011,225.6005133096838,65.48675133791006,191.48627794439454
Other Asia Pacific,,2012,229.63859182151984,65.07812477741398,199.83585779519635
Other Asia Pacific,,2013,239.5661872130278,67.43523271122056,160.7516359606671
Other Asia Pacific,,2014,252.1243602074863,75.74011173277489,186.26873922632132
Other Asia Pacific,,2015,270.24820660608293,81.34160058379207,196.72382764552012
Other Asia Pacific,,2016,283.35049684416146,83.77579403966674,239.24540309611353
Other Europe & Eurasia,,1965,66.13042356687437,3.756490000000001,137.10401353253252
Other Europe & Eurasia,,1966,76.93346683013932,4.593850000000001,131.60715178582763
Other Europe & Eurasia,,1967,90.66390212348551,5.31491,116.83104346580676
Other Europe & Eurasia,,1968,103.48515065851664,6.652360000000002,122.66591651916441
Other Europe & Eurasia,,1969,111.74769895718516,8.24567,123.08218047919571
Other Europe & Eurasia,,1970,129.48137637313383,10.9121105,128.43547751253254
Other Europe & Eurasia,,1971,159.104754632,13.020948000000002,136.20452243325613
Other Europe & Eurasia,,1972,166.249568374,16.965844,133.36789287404235
Other Europe & Eurasia,,1973,181.65168211600005,19.522118,138.43111220139784
Other Europe & Eurasia,,1974,195.50700585799999,21.933017,143.4155360488055
Other Europe & Eurasia,,1975,188.4399596,23.558084999999995,144.04980239621668
Other Europe & Eurasia,,1976,201.562593342,25.51738299999999,149.9165540035861
Other Europe & Eurasia,,1977,216.00604618400004,26.958339999999996,146.85199061098334
Other Europe & Eurasia,,1978,235.82428026599996,30.200783999999995,160.9533248850229
Other Europe & Eurasia,,1979,248.513429018,34.793471,177.52097982573954
Other Europe & Eurasia,,1980,227.61519592,39.7819205,171.1816904331264
Other Europe & Eurasia,,1981,211.06489763500002,38.554612999999996,188.7848859872114
Other Europe & Eurasia,,1982,216.07214180000008,46.609551,192.98177687463323
Other Europe & Eurasia,,1983,229.27498881500003,49.812453000000005,215.26480442871824
Other Europe & Eurasia,,1984,216.64138378,55.44021000000001,235.4531839828032
Other Europe & Eurasia,,1985,570.6287743218986,222.90926175030657,390.6800793749387
Other Europe & Eurasia,,1986,565.880132612187,226.9770864508124,400.2706470761381
Other Europe & Eurasia,,1987,559.9767197599567,248.46960817797492,389.942428059502
Other Europe & Eurasia,,1988,579.5561356240792,279.693740919264,378.677820892796
Other Europe & Eurasia,,1989,560.0549455737982,298.8404689123268,370.0173222248877
Other Europe & Eurasia,,1990,557.0196182993733,284.9228411519212,369.14473805294637
Other Europe & Eurasia,,1991,452.6874282576221,256.67019759336466,323.2557513701262
Other Europe & Eurasia,,1992,372.83864394018974,227.5403469859415,285.16305106853946
Other Europe & Eurasia,,1993,327.1885382821139,170.35056524644654,254.74628026108962
Other Europe & Eurasia,,1994,286.1191020204065,147.86299278953626,208.80415567352483
Other Europe & Eurasia,,1995,281.0205872700814,147.84707186696124,204.51629246626962
Other Europe & Eurasia,,1996,301.9951237769107,145.957438678314,210.68249090462643
Other Europe & Eurasia,,1997,312.5476574156099,158.21291277337852,222.38041345862078
Other Europe & Eurasia,,1998,313.276486476233,157.09026551923276,229.781499923757
Other Europe & Eurasia,,1999,298.6823273539838,140.78081876022705,197.3590291624968
Other Europe & Eurasia,,2000,297.85425893604344,144.94257243096882,222.92329587525526
Other Europe & Eurasia,,2001,323.69784332780495,157.8321089680378,223.14199802584517
Other Europe & Eurasia,,2002,337.98038819853656,151.90106396058567,232.29459762136386
Other Europe & Eurasia,,2003,362.91362321457996,148.07806109760895,248.57326796153805
Other Europe & Eurasia,,2004,379.02718936,138.7025901123922,253.95166639551792
Other Europe & Eurasia,,2005,396.88137928000003,138.08375439415823,240.24293268069212
Other Europe & Eurasia,,2006,403.50405952000006,178.72760143394856,244.44545160102973
Other Europe & Eurasia,,2007,421.12206898167994,181.91404820330212,247.00939407571454
Other Europe & Eurasia,,2008,424.75768774039994,173.49628327445632,258.19765918525155
Other Europe & Eurasia,,2009,413.86381214138567,153.25226264461224,248.11272715088376
Other Europe & Eurasia,,2010,410.2487152,167.82211309533665,261.28236052922017
Other Europe & Eurasia,,2011,407.3810319009525,169.45165376062025,286.2846516951987
Other Europe & Eurasia,,2012,396.90192319679176,167.2914193930498,266.2707319920417
Other Europe & Eurasia,,2013,387.95023633562306,156.10007355012183,276.9523370569162
Other Europe & Eurasia,,2014,375.0389341618413,156.26126289402006,254.6075068466087
Other Europe & Eurasia,,2015,387.4783915432816,157.95198877882086,267.3885312265963
Other Europe & Eurasia,,2016,401.1146635714055,162.19783602262615,267.7355802122419
Other Middle East,,1965,93.67613452627145,8.32708,0.07577859113677266
Other Middle East,,1966,98.29577641104677,10.013430000000001,0.0726469070777332
Other Middle East,,1967,103.21147473355153,9.37378,0.07576475269117884
Other Middle East,,1968,108.41020772914877,10.15299,0.07740516666072385
Other Middle East,,1969,113.87775965243748,13.944370000000005,0.08524641453928854
Other Middle East,,1970,114.1475372011121,15.235300000000002,0.08332893335212534
Other Middle East,,1971,129.07510634063667,17.95672,0.08813214000000001
Other Middle East,,1972,134.51856402610525,19.840780000000002,0.07329226000000001
Other Middle East,,1973,138.28779783202006,25.795340000000007,0.15873787
Other Middle East,,1974,143.5850137194995,28.79588,0.10818226
Other Middle East,,1975,153.42209406933415,34.61088,0.11600925000000002
Other Middle East,,1976,175.40020847905467,41.44931000000001,0.07732787
Other Middle East,,1977,192.91190953554255,36.797920000000005,0.07732787
Other Middle East,,1978,208.87956714714858,42.6702,0.10068091000000003
Other Middle East,,1979,251.5179307255552,53.33378,0.07718831000000001
Other Middle East,,1980,259.9799301791556,45.510740000000006,0.07718831000000001
Other Middle East,,1981,274.4320421691164,38.09505,0.11302034000000002
Other Middle East,,1982,302.4507653149561,52.67631,0.09826187
Other Middle East,,1983,313.3807243241505,54.687439999999995,0.06067371
Other Middle East,,1984,344.49196616385433,60.55224000000001,0.03783239000000001
Other Middle East,,1985,359.2838745622265,75.99015,0.015665610000000003
Other Middle East,,1986,371.58851983046907,88.76153000000001,0.007838620000000001
Other Middle East,,1987,379.859046028884,90.79643,0.007838620000000001
Other Middle East,,1988,400.69334678623363,115.0154,0.007838620000000001
Other Middle East,,1989,414.2360183656264,128.56461213511497,0
Other Middle East,,1990,453.3703272468083,126.22262857922499,0
Other Middle East,,1991,452.4126475030324,123.92999857922494,0.015665610000000003
Other Middle East,,1992,482.3753854310284,142.5687448137,0.015665610000000003
Other Middle East,,1993,521.6122486399646,149.17455803575498,0.86465561
Other Middle East,,1994,553.4038884586216,161.15819468949996,0.8788158151205564
Other Middle East,,1995,576.5780771652085,174.7747346895,1.4164001542647329
Other Middle East,,1996,571.2775194337631,182.80957694881496,1.5743782149999768
Other Middle East,,1997,576.172259552533,208.41115941776494,1.5693240545460982
Other Middle East,,1998,591.9613843309762,224.93131791155494,1.5821550133172655
Other Middle East,,1999,604.1583058802719,232.80402866465997,1.5719620382480837
Other Middle East,,2000,626.2850264184012,270.5285137914493,1.57712299409851
Other Middle East,,2001,676.8091297586221,275.93528009355146,1.5774428248934602
Other Middle East,,2002,676.6871598169234,288.19707156325256,1.5723900960106896
Other Middle East,,2003,670.3504532087301,299.6482267217322,1.5664912200000003
Other Middle East,,2004,698.9988746033334,286.7320974881956,1.607759887310693
Other Middle East,,2005,737.6340358939559,321.91306281930497,1.592711004664746
Other Middle East,,2006,721.3067985333812,351.0458409146387,1.589529695516289
Other Middle East,,2007,716.7821752518113,358.5780037437461,1.628784836746673
Other Middle East,,2008,781.5099650330917,401.8423501836733,2.1518235933739387
Other Middle East,,2009,815.040380654498,434.4855348278587,2.4865507425210347
Other Middle East,,2010,849.8513717853644,476.25112794064296,3.736751398811388
Other Middle East,,2011,865.4035013912578,464.4904574733595,4.680209290045978
Other Middle East,,2012,884.0082534140873,462.6384968032806,6.496852973090941
Other Middle East,,2013,916.098132169962,491.3227997118322,6.258738750297045
Other Middle East,,2014,909.3657414644101,485.0002602361819,7.830278304742392
Other Middle East,,2015,889.2479397277591,533.7835656168007,5.5238763539304205
Other Middle East,,2016,898.8874230016087,547.2964480582261,5.538342155884194
Other South & Central America,,1965,246.54410418596626,0.44194,0.9991620812701356
Other South & Central America,,1966,258.9537849372672,0.47683000000000003,0.9529058452332906
Other South & Central America,,1967,272.6192804461035,0.50009,0.9961713020894283
Other South & Central America,,1968,279.69079800388033,0.51172,0.9081349873736348
Other South & Central America,,1969,299.01148498724467,0.52335,0.9013914442297727
Other South & Central America,,1970,318.9478110267,0.5698700000000001,0.8059119293217867
Other South & Central America,,1971,419.014009975365,0.6163900000000001,0.7099672143842324
Other South & Central America,,1972,439.6717531713669,1.1281100000000002,0.7751859190306033
Other South & Central America,,1973,472.98785563427873,1.2793,0.7182026316488586
Other South & Central America,,1974,464.41720401831475,1.3374500000000002,0.7063428190841454
Other South & Central America,,1975,459.38596238718554,1.7561300000000004,0.7070415486394986
Other South & Central America,,1976,475.55848333565694,2.1748100000000004,0.5972864412044351
Other South & Central America,,1977,490.19461810921683,2.4888200000000005,0.8906582975735982
Other South & Central America,,1978,512.0710120248145,2.6749000000000005,0.6747222183928908
Other South & Central America,,1979,535.888525526138,3.1284700000000005,0.6008633378911319
Other South & Central America,,1980,597.9439039371966,3.2447700000000004,0.8547583321051664
Other South & Central America,,1981,600.4380429413009,3.698340000000001,0.9299346521051663
Other South & Central America,,1982,542.4546580834535,3.8495300000000006,1.1791190321051663
Other South & Central America,,1983,516.2044137148679,4.186800000000001,2.4131444192835523
Other South & Central America,,1984,520.3979339208547,3.675080000000001,1.9362887480615214
Other South & Central America,,1985,482.09847847408497,4.04724,4.020594079996819
Other South & Central America,,1986,482.6296085577372,4.6287400000000005,3.2765127348313015
Other South & Central America,,1987,503.1149890850543,5.547510000000001,4.987417357150669
Other South & Central America,,1988,495.1378339442808,5.64055,4.605526202374485
Other South & Central America,,1989,528.4266968617784,6.9780000000000015,4.461035007345518
Other South & Central America,,1990,523.2164917267985,7.606020000000001,4.117484669918846
Other South & Central America,,1991,521.0165660100865,7.896770000000001,4.3961909853077765
Other South & Central America,,1992,517.717775051799,8.969809644007672,4.031819565983628
Other South & Central America,,1993,528.3325750212706,9.257766783291355,4.535006665631354
Other South & Central America,,1994,562.5261458565091,10.857933408583303,3.612713821886501
Other South & Central America,,1995,585.3076673331121,12.014170202694519,3.62459337717839
Other South & Central America,,1996,599.1568398495647,12.32519809127967,3.6854846998329083
Other South & Central America,,1997,646.0756864903587,12.003344829872274,3.2925866389248872
Other South & Central America,,1998,679.4282395349903,14.367529641187396,3.2185640472509025
Other South & Central America,,1999,696.8698079781435,18.42608536286934,4.736811259691994
Other South & Central America,,2000,699.2446135491587,18.627473602449008,6.7447427511495395
Other South & Central America,,2001,728.8066567137334,24.30984012356529,7.701768165572185
Other South & Central America,,2002,729.6983499526424,25.103972974378742,12.44924398307123
Other South & Central America,,2003,755.4979629580079,31.84629543793011,22.111614596050003
Other South & Central America,,2004,773.0938438553352,31.18505438433349,22.978234413909956
Other South & Central America,,2005,773.7827516687596,35.245141887551306,23.17722998585043
Other South & Central America,,2006,792.352876273728,41.79731372530716,26.39916230876246
Other South & Central America,,2007,788.042127435926,47.133820528137704,27.812004867629476
Other South & Central America,,2008,761.3433797696036,49.87586845140539,28.482020465596236
Other South & Central America,,2009,750.5573790895412,52.17001336094013,24.135933886810577
Other South & Central America,,2010,762.3453653467981,55.74394555376988,25.757877853649617
Other South & Central America,,2011,778.0548255420957,61.65049833038553,31.1770576276065
Other South & Central America,,2012,768.6285175915626,67.58361453770539,31.145689766554682
Other South & Central America,,2013,750.2540963405984,73.70618345269773,33.195436676404654
Other South & Central America,,2014,751.999901251549,76.87138482223455,37.145751769382834
